index,s1,flh,flk,frh,frk,s2,blh,blk,brh,brk
186,0.0,5447,9758,10546,6464,0.0,4828,8971,9888,5726
185,0.0,5437,9739,10537,6455,0.0,4828,8991,9917,5735
184,0.0,5427,9720,10527,6416,0.0,4828,9010,9927,5755
183,0.0,5408,9701,10527,6397,0.0,4828,9117,9937,5764
182,0.0,5389,9682,10527,6368,0.0,4837,9068,9966,5783
181,0.0,5379,9663,10517,6338,0.0,4847,9088,9995,5793
180,0.0,5370,9635,10517,6319,0.0,4847,9107,10005,5822
179,0.0,5360,9616,10527,6300,0.0,4857,9126,10014,5831
178,0.0,5341,9606,10498,6271,0.0,4866,9223,10034,5850
177,0.0,5322,9578,10498,6261,0.0,4876,9175,10053,5870
176,0.0,5312,9568,10498,6242,0.0,4895,9194,10063,5889
175,0.0,5284,9540,10488,6222,0.0,4895,9213,10092,5898
174,0.0,5284,9521,10469,6203,0.0,4904,9233,10092,5918
173,0.0,5264,9511,10460,6184,0.0,4914,9252,10111,5937
172,0.0,5245,9492,10450,6154,0.0,4924,9272,10121,5956
171,0.0,5226,9464,10440,6125,0.0,4943,9301,10131,5966
170,0.0,5207,9445,10431,6116,0.0,4952,9320,10150,5994
169,0.0,5197,9427,10411,6096,0.0,4962,9330,10170,6014
168,0.0,5178,9407,10402,6067,0.0,4981,9349,10179,6023
167,0.0,5168,9388,10392,6048,0.0,4991,9368,10179,6042
166,0.0,5149,9378,10373,6038,0.0,5010,9388,10199,6062
165,0.0,5140,9349,10344,6019,0.0,5019,9397,10218,6071
164,0.0,5130,9330,10334,6000,0.0,5038,9427,10228,6090
163,0.0,5111,9310,10325,5990,0.0,5057,9445,10238,6119
162,0.0,5111,9291,10296,5980,0.0,5077,9473,10238,6129
161,0.0,5092,9272,10286,5961,0.0,5096,9549,10257,6148
160,0.0,5082,9252,10277,5932,0.0,5115,9502,10267,6167
159,0.0,5063,9233,10248,5922,0.0,5134,9511,10296,6196
158,0.0,5053,9223,10229,5893,0.0,5144,9530,10296,6205
157,0.0,5044,9194,10209,5883,0.0,5163,9559,10296,6225
156,0.0,5034,9184,10200,5854,0.0,5182,9568,10315,6244
155,0.0,5024,9165,10161,5854,0.0,5201,9578,10315,6263
154,0.0,5015,9146,10161,5825,0.0,5220,9597,10325,6292
153,0.0,5015,9117,10161,5806,0.0,5239,9616,10325,6301
152,0.0,4996,9107,10113,5796,0.0,5258,9625,10325,6311
151,0.0,4986,9088,10103,5777,0.0,5278,9654,10325,6340
150,0.0,4967,9068,10075,5757,0.0,5306,9663,10373,6359
149,0.0,4967,9039,10055,5748,0.0,5325,9673,10383,6378
148,0.0,4957,9030,10046,5738,0.0,5344,9682,10393,6397
147,0.0,4948,9000,10026,5728,0.0,5373,9711,10393,6426
146,0.0,4948,8991,10007,5719,0.0,5392,9720,10403,6436
145,0.0,4938,8962,9978,5699,0.0,5402,9739,10403,6455
144,0.0,4919,8942,9969,5680,0.0,5431,9749,10422,6484
143,0.0,4909,8923,9940,5670,0.0,5450,9758,10422,6503
142,0.0,4900,8904,9921,5651,0.0,5459,9777,10432,6512
141,0.0,4900,8884,9901,5632,0.0,5478,9787,10432,6541
140,0.0,4900,8865,9892,5622,0.0,5507,9806,10451,6551
139,0.0,4890,8846,9853,5612,0.0,5517,9815,10451,6580
138,0.0,4890,8826,9834,5603,0.0,5536,9834,10461,6599
137,0.0,4881,8807,9815,5593,0.0,5555,9844,10461,6618
136,0.0,4871,8797,9795,5583,0.0,5583,9853,10470,6647
135,0.0,4861,8787,9786,5583,0.0,5603,9853,10480,6666
134,0.0,4842,8758,9757,5564,0.0,5612,9872,10490,6685
133,0.0,4833,8749,9747,5555,0.0,5632,9882,10500,6704
132,0.0,4833,8720,9728,5555,0.0,5651,9891,10490,6714
131,0.0,4823,8710,9718,5555,0.0,5661,9901,10500,6733
130,0.0,4823,8700,9699,5536,0.0,5690,9910,10509,6743
129,0.0,4804,8691,9680,5526,0.0,5699,9910,10509,6771
128,0.0,4804,8671,9661,5526,0.0,5709,9920,10509,6781
127,0.0,4794,8642,9651,5517,0.0,5728,9939,10509,6791
126,0.0,4794,8652,9651,5497,0.0,5748,9948,10509,6800
125,0.0,4785,8642,9632,5488,0.0,5748,9967,10519,6819
124,0.0,4775,8623,9603,5469,0.0,5757,9967,10529,6829
123,0.0,4775,8603,9613,5469,0.0,5777,9967,10538,6848
122,0.0,4765,8603,9584,5469,0.0,5787,9967,10548,6848
121,0.0,4765,8603,9564,5469,0.0,5796,9967,10538,6858
120,0.0,4756,8603,9555,5469,0.0,5816,9967,10548,6867
119,0.0,4746,8584,9545,5469,0.0,5825,9967,10567,6877
118,0.0,4746,8574,9536,5469,0.0,5825,9967,10577,6896
117,0.0,4737,8565,9516,5469,0.0,5835,9967,10567,6896
116,0.0,4737,8565,9507,5469,0.0,5854,9967,10577,6896
115,0.0,4727,8574,9487,5469,0.0,5854,9967,10577,6896
114,0.0,4718,8574,9468,5469,0.0,5864,9967,10587,6896
113,0.0,4718,8574,9468,5469,0.0,5864,9977,10597,6896
112,0.0,4708,8574,9487,5469,0.0,5874,9967,10606,6896
111,0.0,4708,8574,9468,5469,0.0,5874,9967,10606,6896
110,0.0,4698,8574,9478,5469,0.0,5874,9967,10606,6887
109,0.0,4689,8574,9478,5469,0.0,5883,9967,10606,6867
108,0.0,4689,8584,9487,5459,0.0,5874,9967,10616,6867
107,0.0,4689,8594,9497,5459,0.0,5874,9967,10626,6858
106,0.0,4679,8594,9497,5469,0.0,5883,9967,10626,6848
105,0.0,4670,8594,9507,5469,0.0,5874,9958,10626,6848
104,0.0,4670,8613,9507,5469,0.0,5874,9967,10635,6839
103,0.0,4670,8642,9516,5469,0.0,5874,9958,10635,6819
102,0.0,4660,8642,9526,5478,0.0,5874,9929,10635,6819
101,0.0,4660,8652,9536,5478,0.0,5864,9929,10626,6819
100,0.0,4650,8681,9545,5497,0.0,5864,9920,10635,6800
99,0.0,4650,8700,9555,5497,0.0,5854,9910,10626,6791
98,0.0,4650,8710,9574,5507,0.0,5845,9910,10635,6771
97,0.0,4650,8720,9593,5526,0.0,5825,9901,10635,6743
96,0.0,4650,8749,9584,5526,0.0,5825,9891,10655,6723
95,0.0,4650,8768,9593,5545,0.0,5816,9872,10664,6704
94,0.0,4650,8787,9613,5555,0.0,5796,9863,10664,6675
93,0.0,4650,8797,9661,5573,0.0,5777,9844,10664,6656
92,0.0,4650,8826,9651,5593,0.0,5767,9834,10664,6628
91,0.0,4650,8836,9661,5603,0.0,5748,9815,10674,6608
90,0.0,4660,8865,9670,5622,0.0,5738,9806,10684,6580
89,0.0,4670,8884,9680,5632,0.0,5728,9787,10684,6560
88,0.0,4670,8913,9709,5661,0.0,5699,9777,10684,6532
87,0.0,4670,8933,9718,5680,0.0,5680,9758,10684,6512
86,0.0,4679,8962,9738,5699,0.0,5661,9749,10694,6484
85,0.0,4679,8991,9757,5719,0.0,5651,9730,10684,6455
84,0.0,4679,9010,9767,5738,0.0,5632,9711,10684,6436
83,0.0,4679,9039,9776,5748,0.0,5612,9701,10674,6416
82,0.0,4679,9059,9795,5767,0.0,5593,9673,10674,6388
81,0.0,4689,9078,9815,5796,0.0,5573,9663,10664,6368
80,0.0,4689,9097,9834,5806,0.0,5545,9644,10664,6349
79,0.0,4689,9126,9853,5835,0.0,5536,9635,10664,6321
78,0.0,4698,9155,9872,5845,0.0,5517,9606,10635,6301
77,0.0,4708,9175,9892,5883,0.0,5498,9597,10635,6282
76,0.0,4727,9204,9901,5893,0.0,5469,9578,10626,6273
75,0.0,4727,9213,9921,5912,0.0,5459,9559,10616,6234
74,0.0,4737,9243,9921,5922,0.0,5440,9549,10606,6225
73,0.0,4746,9252,9959,5951,0.0,5421,9521,10597,6205
72,0.0,4765,9272,9969,5970,0.0,5421,9502,10597,6177
71,0.0,4765,9301,9988,5990,0.0,5392,9492,10577,6157
70,0.0,4775,9320,9988,6009,0.0,5373,9473,10577,6138
69,0.0,4794,9339,10017,6019,0.0,5354,9464,10548,6119
68,0.0,4804,9359,10026,6038,0.0,5344,9445,10538,6100
67,0.0,4823,9388,10036,6067,0.0,5325,9436,10529,6090
66,0.0,4833,9397,10065,6087,0.0,5335,9417,10519,6062
65,0.0,4861,9417,10065,6096,0.0,5297,9388,10509,6052
64,0.0,4881,9436,10084,6125,0.0,5287,9388,10500,6042
63,0.0,4890,9454,10103,6145,0.0,5278,9378,10480,6014
62,0.0,4900,9464,10113,6154,0.0,5268,9349,10470,5994
61,0.0,4938,9483,10132,6174,0.0,5249,9330,10461,5994
60,0.0,4948,9511,10132,6193,0.0,5230,9320,10432,5966
59,0.0,4967,9521,10142,6222,0.0,5230,9310,10422,5946
58,0.0,4977,9530,10152,6242,0.0,5220,9291,10422,5937
57,0.0,5005,9540,10161,6251,0.0,5211,9281,10403,5908
56,0.0,5024,9568,10171,6271,0.0,5201,9262,10383,5898
55,0.0,5034,9587,10180,6300,0.0,5191,9243,10373,5889
54,0.0,5053,9606,10190,6319,0.0,5182,9233,10325,5870
53,0.0,5082,9616,10209,6329,0.0,5163,9223,10315,5850
52,0.0,5111,9635,10209,6358,0.0,5163,9204,10296,5841
51,0.0,5111,9654,10219,6377,0.0,5144,9184,10276,5831
50,0.0,5140,9663,10229,6397,0.0,5144,9165,10257,5822
49,0.0,5159,9682,10248,6416,0.0,5134,9155,10238,5802
48,0.0,5178,9701,10257,6445,0.0,5115,9136,10228,5755
47,0.0,5197,9711,10257,6464,0.0,5105,9117,10199,5774
46,0.0,5216,9730,10267,6484,0.0,5096,9097,10179,5764
45,0.0,5236,9739,10277,6513,0.0,5086,9088,10170,5755
44,0.0,5255,9749,10286,6522,0.0,5077,9068,10131,5735
43,0.0,5284,9758,10296,6542,0.0,5077,9059,10121,5726
42,0.0,5303,9787,10306,6561,0.0,5077,9030,10111,5716
41,0.0,5322,9796,10306,6590,0.0,5057,9020,10102,5707
40,0.0,5341,9796,10315,6610,0.0,5048,9000,10082,5687
39,0.0,5360,9815,10325,6629,0.0,5038,8991,10053,5668
38,0.0,5389,9834,10344,6639,0.0,5038,8971,10034,5659
37,0.0,5408,9844,10354,6668,0.0,5029,8952,10034,5649
36,0.0,5437,9853,10344,6677,0.0,5019,8933,10005,5639
35,0.0,5437,9872,10354,6687,0.0,5019,8913,9995,5620
34,0.0,5475,9882,10354,6706,0.0,5010,8904,9976,5611
33,0.0,5495,9891,10363,6716,0.0,5010,8875,9956,5601
32,0.0,5504,9891,10373,6735,0.0,4991,8865,9937,5601
31,0.0,5523,9901,10373,6755,0.0,4991,8846,9927,5591
30,0.0,5533,9910,10392,6765,0.0,4981,8826,9927,5582
29,0.0,5543,9910,10392,6784,0.0,4971,8797,9888,5563
28,0.0,5552,9920,10402,6794,0.0,4971,8778,9879,5563
27,0.0,5562,9929,10411,6803,0.0,4962,8768,9869,5554
26,0.0,5590,9939,10411,6813,0.0,4962,8749,9850,5544
25,0.0,5590,9948,10421,6832,0.0,4952,8720,9850,5544
24,0.0,5609,9948,10421,6832,0.0,4924,8710,9820,5525
23,0.0,5638,9958,10431,6852,0.0,4943,8700,9820,5525
22,0.0,5638,9967,10431,6852,0.0,4933,8681,9811,5516
21,0.0,5657,9977,10431,6861,0.0,4933,8662,9791,5516
20,0.0,5657,9977,10450,6861,0.0,4924,8652,9782,5516
19,0.0,5667,9977,10450,6861,0.0,4924,8632,9782,5506
18,0.0,5686,9977,10469,6871,0.0,4914,8623,9753,5506
17,0.0,5686,9977,10460,6871,0.0,4914,8613,9753,5506
16,0.0,5695,9977,10469,6871,0.0,4904,8603,9743,5506
15,0.0,5705,9977,10479,6871,0.0,4904,8603,9743,5506
14,0.0,5714,9977,10479,6871,0.0,4895,8594,9733,5506
13,0.0,5724,9967,10488,6871,0.0,4895,8594,9733,5506
12,0.0,5733,9967,10488,6871,0.0,4895,8594,9723,5506
11,0.0,5733,9967,10498,6871,0.0,4895,8594,9704,5506
10,0.0,5724,9958,10498,6871,0.0,4895,8594,9704,5506
9,0.0,5724,9958,10508,6861,0.0,4885,8594,9704,5506
8,0.0,5724,9958,10517,6852,0.0,4885,8594,9694,5516
7,0.0,5714,9958,10508,6861,0.0,4876,8594,9685,5516
6,0.0,5705,9967,10527,6842,0.0,4876,8594,9694,5525
5,0.0,5695,9958,10537,6842,0.0,4866,8603,9694,5525
4,0.0,5695,9958,10556,6813,0.0,4866,8613,9694,5535
3,0.0,5686,9967,10565,6803,0.0,4857,8623,9694,5544
2,0.0,5686,9967,10575,6794,0.0,4857,8642,9694,5554
1,0.0,5667,9967,10565,6774,0.0,4857,8652,9694,5544
0,0.0,5647,9958,10565,6765,0.0,4857,8662,9704,5554
199,0.0,5647,9958,10537,6755,0.0,4857,8662,9714,5563
198,0.0,5638,9958,10556,6735,0.0,4847,8691,9723,5573
197,0.0,5628,9948,10556,6697,0.0,4847,8710,9733,5582
196,0.0,5600,9939,10565,6677,0.0,4837,8720,9733,5591
195,0.0,5590,9920,10575,6668,0.0,4837,8749,9743,5601
194,0.0,5590,9901,10556,6639,0.0,4837,8768,9753,5611
193,0.0,5562,9891,10575,6619,0.0,4828,8787,9791,5620
192,0.0,5552,9882,10556,6610,0.0,4828,8816,9791,5639
191,0.0,5543,9853,10556,6590,0.0,4828,8846,9801,5649
190,0.0,5533,9834,10565,6561,0.0,4828,8875,9820,5668
189,0.0,5514,9825,10556,6542,0.0,4828,8894,9840,5668
188,0.0,5495,9796,10537,6522,0.0,4828,8923,9850,5697
187,0.0,5485,9787,10546,6493,0.0,4828,8942,9869,5707
186,0.0,5475,9758,10537,6474,0.0,4828,8971,9888,5726
185,0.0,5447,9749,10537,6464,0.0,4828,8991,9917,5735
184,0.0,5437,9720,10537,6426,0.0,4828,9010,9927,5755
183,0.0,5427,9701,10537,6397,0.0,4828,9049,9937,5774
182,0.0,5408,9673,10527,6377,0.0,4828,9068,9966,5783
181,0.0,5389,9663,10527,6338,0.0,4847,9088,9985,5802
180,0.0,5379,9635,10537,6319,0.0,4847,9117,10005,5822
179,0.0,5370,9616,10517,6300,0.0,4857,9136,10014,5831
178,0.0,5351,9597,10498,6271,0.0,4866,9155,10044,5850
177,0.0,5331,9568,10508,6251,0.0,4885,9165,10044,5879
176,0.0,5322,9559,10508,6242,0.0,4895,9194,10063,5889
175,0.0,5303,9540,10479,6213,0.0,4895,9223,10092,5898
174,0.0,5284,9521,10479,6203,0.0,4895,9233,10102,5918
173,0.0,5274,9502,10469,6184,0.0,4914,9262,10102,5937
172,0.0,5255,9483,10450,6145,0.0,4924,9281,10111,5956
171,0.0,5226,9464,10440,6135,0.0,4943,9301,10141,5975
170,0.0,5216,9445,10431,6116,0.0,4952,9320,10150,5994
169,0.0,5197,9427,10411,6096,0.0,4962,9330,10170,6014
168,0.0,5178,9407,10402,6077,0.0,4971,9359,10179,6023
167,0.0,5168,9388,10392,6048,0.0,5000,9378,10189,6042
166,0.0,5149,9368,10363,6038,0.0,5010,9388,10199,6062
165,0.0,5140,9349,10354,6019,0.0,5019,9407,10218,6071
164,0.0,5130,9330,10344,6000,0.0,5048,9436,10218,6090
163,0.0,5120,9310,10315,5990,0.0,5057,9445,10238,6119
162,0.0,5111,9291,10296,5980,0.0,5077,9473,10247,6129
161,0.0,5092,9272,10286,5961,0.0,5096,9483,10257,6148
160,0.0,5082,9243,10277,5932,0.0,5115,9502,10276,6167
159,0.0,5063,9233,10248,5912,0.0,5134,9521,10286,6177
158,0.0,5053,9213,10248,5893,0.0,5153,9530,10286,6205
157,0.0,5044,9194,10209,5874,0.0,5163,9549,10306,6225
156,0.0,5034,9175,10190,5854,0.0,5182,9578,10315,6234
155,0.0,5034,9155,10180,5854,0.0,5211,9578,10315,6253
154,0.0,5024,9136,10152,5835,0.0,5211,9597,10325,6282
153,0.0,5015,9117,10142,5806,0.0,5239,9616,10325,6292
152,0.0,4996,9097,10123,5796,0.0,5258,9635,10325,6311
151,0.0,4986,9078,10103,5777,0.0,5287,9644,10364,6321
150,0.0,4967,9059,10065,5757,0.0,5306,9663,10373,6349
149,0.0,4967,9039,10055,5748,0.0,5325,9682,10383,6359
148,0.0,4957,9010,10036,5738,0.0,5354,9682,10383,6388
147,0.0,4957,8991,10017,5719,0.0,5373,9711,10393,6407
146,0.0,4957,8971,9998,5719,0.0,5392,9720,10393,6426
145,0.0,4938,8952,9978,5699,0.0,5411,9730,10403,6436
144,0.0,4919,8933,9959,5680,0.0,5431,9749,10422,6455
143,0.0,4909,8913,9930,5670,0.0,5450,9758,10432,6484
142,0.0,4900,8894,9921,5651,0.0,5459,9777,10432,6503
141,0.0,4900,8875,9911,5641,0.0,5478,9787,10432,6512
140,0.0,4900,8855,9892,5622,0.0,5507,9815,10451,6541
139,0.0,4890,8836,9853,5603,0.0,5526,9806,10461,6551
138,0.0,4890,8826,9834,5603,0.0,5545,9834,10461,6580
137,0.0,4871,8787,9805,5583,0.0,5555,9844,10470,6599
136,0.0,4871,8787,9795,5573,0.0,5583,9853,10480,6618
135,0.0,4861,8768,9776,5564,0.0,5603,9863,10480,6647
134,0.0,4852,8749,9757,5555,0.0,5622,9863,10480,6666
133,0.0,4842,8739,9747,5555,0.0,5632,9882,10490,6695
132,0.0,4833,8720,9728,5545,0.0,5651,9891,10500,6704
131,0.0,4823,8710,9709,5526,0.0,5661,9901,10509,6723
130,0.0,4813,8700,9709,5517,0.0,5680,9901,10500,6743
129,0.0,4804,8681,9699,5517,0.0,5699,9910,10509,6762
128,0.0,4804,8662,9670,5517,0.0,5709,9910,10509,6781
127,0.0,4794,8652,9661,5497,0.0,5728,9929,10509,6791
126,0.0,4794,8642,9651,5497,0.0,5748,9939,10509,6810
125,0.0,4785,8632,9622,5497,0.0,5767,9958,10519,6829
124,0.0,4775,8613,9613,5478,0.0,5777,9967,10519,6839
123,0.0,4765,8603,9632,5478,0.0,5787,9967,10538,6839
122,0.0,4765,8603,9584,5469,0.0,5806,9967,10538,6848
121,0.0,4765,8594,9574,5469,0.0,5816,9967,10548,6858
120,0.0,4756,8594,9584,5459,0.0,5825,9967,10548,6867
119,0.0,4746,8574,9584,5459,0.0,5835,9967,10548,6887
118,0.0,4746,8574,9574,5459,0.0,5854,9967,10577,6896
117,0.0,4737,8565,9574,5449,0.0,5854,9967,10567,6887
116,0.0,4727,8555,9564,5449,0.0,5864,9967,10567,6906
115,0.0,4727,8565,9564,5449,0.0,5874,9967,10567,6906
114,0.0,4718,8565,9564,5449,0.0,5874,9967,10577,6906
113,0.0,4708,8565,9564,5449,0.0,5883,9967,10577,6906
112,0.0,4708,8565,9564,5449,0.0,5893,9958,10587,6906
111,0.0,4708,8565,9574,5440,0.0,5893,9967,10597,6906
110,0.0,4698,8565,9564,5449,0.0,5903,9967,10597,6896
109,0.0,4689,8574,9555,5440,0.0,5903,9958,10606,6896
108,0.0,4689,8574,9545,5449,0.0,5903,9948,10606,6896
107,0.0,4689,8584,9555,5459,0.0,5903,9948,10606,6896
106,0.0,4689,8594,9564,5459,0.0,5903,9939,10606,6867
105,0.0,4679,8594,9555,5459,0.0,5893,9939,10626,6858
104,0.0,4679,8603,9564,5469,0.0,5893,9929,10626,6848
103,0.0,4679,8623,9555,5469,0.0,5883,9920,10626,6839
102,0.0,4679,8642,9555,5469,0.0,5874,9920,10635,6819
101,0.0,4670,8652,9555,5478,0.0,5874,9920,10635,6800
100,0.0,4670,8671,9564,5497,0.0,5874,9910,10655,6791
99,0.0,4670,8691,9564,5497,0.0,5864,9901,10664,6762
98,0.0,4670,8710,9574,5517,0.0,5845,9891,10655,6752
97,0.0,4660,8720,9584,5517,0.0,5835,9882,10664,6733
96,0.0,4660,8749,9584,5526,0.0,5825,9863,10664,6723
95,0.0,4670,8768,9603,5536,0.0,5806,9863,10664,6695
94,0.0,4670,8778,9613,5555,0.0,5787,9853,10664,6675
93,0.0,4679,8797,9622,5564,0.0,5787,9844,10664,6656
92,0.0,4679,8807,9651,5583,0.0,5767,9815,10664,6618
91,0.0,4670,8836,9661,5593,0.0,5748,9815,10664,6608
90,0.0,4670,8855,9680,5612,0.0,5728,9806,10664,6580
89,0.0,4670,8884,9690,5622,0.0,5709,9777,10664,6551
88,0.0,4660,8904,9709,5641,0.0,5699,9768,10674,6532
87,0.0,4670,8933,9718,5661,0.0,5670,9749,10664,6503
86,0.0,4670,8952,9747,5690,0.0,5661,9739,10674,6474
85,0.0,4670,8991,9757,5709,0.0,5641,9720,10674,6455
84,0.0,4670,9010,9776,5719,0.0,5622,9711,10684,6436
83,0.0,4670,9039,9795,5738,0.0,5603,9682,10674,6416
82,0.0,4679,9068,9805,5748,0.0,5593,9673,10664,6388
81,0.0,4679,9078,9815,5777,0.0,5573,9663,10664,6368
80,0.0,4679,9097,9844,5796,0.0,5545,9635,10664,6349
79,0.0,4689,9136,9853,5816,0.0,5536,9616,10664,6321
78,0.0,4689,9165,9882,5854,0.0,5517,9606,10645,6301
77,0.0,4708,9175,9892,5854,0.0,5498,9606,10645,6273
76,0.0,4708,9204,9911,5883,0.0,5469,9568,10645,6234
75,0.0,4718,9223,9930,5893,0.0,5459,9559,10626,6215
74,0.0,4737,9233,9930,5912,0.0,5440,9530,10616,6196
73,0.0,4746,9262,9959,5932,0.0,5421,9511,10606,6157
72,0.0,4765,9281,9969,5961,0.0,5402,9502,10606,6148
71,0.0,4765,9301,9978,5980,0.0,5392,9492,10597,6138
70,0.0,4785,9320,9988,5990,0.0,5373,9473,10606,6119
69,0.0,4794,9339,10017,6009,0.0,5354,9454,10577,6109
68,0.0,4804,9368,10026,6029,0.0,5344,9436,10567,6090
67,0.0,4833,9388,10046,6048,0.0,5325,9427,10548,6071
66,0.0,4842,9397,10065,6067,0.0,5316,9407,10538,6071
65,0.0,4861,9427,10065,6087,0.0,5297,9388,10519,6052
64,0.0,4881,9436,10075,6116,0.0,5287,9378,10509,6023
63,0.0,4900,9454,10103,6135,0.0,5278,9368,10500,6014
62,0.0,4900,9473,10113,6145,0.0,5268,9349,10480,6004
61,0.0,4919,9483,10132,6164,0.0,5258,9330,10461,5985
60,0.0,4948,9511,10142,6184,0.0,5239,9320,10451,5966
59,0.0,4957,9521,10152,6203,0.0,5230,9310,10441,5946
58,0.0,4977,9530,10152,6232,0.0,5220,9291,10422,5937
57,0.0,5005,9549,10161,6251,0.0,5211,9272,10403,5918
56,0.0,5024,9568,10161,6261,0.0,5201,9262,10383,5898
55,0.0,5044,9597,10171,6290,0.0,5191,9243,10373,5889
54,0.0,5063,9606,10180,6309,0.0,5182,9233,10335,5879
53,0.0,5082,9625,10190,6329,0.0,5172,9213,10325,5850
52,0.0,5101,9635,10209,6358,0.0,5163,9204,10315,5850
51,0.0,5120,9654,10219,6368,0.0,5153,9175,10296,5831
50,0.0,5140,9663,10219,6397,0.0,5144,9165,10286,5812
49,0.0,5149,9682,10238,6426,0.0,5134,9146,10257,5802
48,0.0,5168,9701,10257,6445,0.0,5124,9136,10238,5793
47,0.0,5188,9711,10257,6464,0.0,5115,9117,10228,5764
46,0.0,5216,9730,10267,6493,0.0,5105,9107,10208,5755
45,0.0,5245,9739,10267,6513,0.0,5096,9078,10189,5735
44,0.0,5255,9749,10277,6532,0.0,5086,9068,10170,5735
43,0.0,5274,9768,10286,6552,0.0,5077,9059,10150,5716
42,0.0,5303,9787,10296,6581,0.0,5077,9039,10131,5707
41,0.0,5322,9796,10306,6600,0.0,5048,9020,10111,5687
40,0.0,5341,9806,10315,6610,0.0,5048,9000,10102,5668
39,0.0,5370,9815,10315,6639,0.0,5048,8991,10092,5668
38,0.0,5389,9834,10325,6648,0.0,5038,8971,10063,5659
37,0.0,5408,9834,10344,6668,0.0,5029,8942,10053,5649
36,0.0,5437,9853,10344,6677,0.0,5019,8933,10034,5620
35,0.0,5437,9872,10344,6697,0.0,5019,8913,10005,5611
34,0.0,5466,9882,10354,6706,0.0,5019,8894,9995,5611
33,0.0,5485,9891,10354,6726,0.0,5000,8865,9985,5601
32,0.0,5504,9901,10363,6745,0.0,5000,8855,9956,5591
31,0.0,5523,9910,10373,6755,0.0,4991,8836,9947,5582
30,0.0,5533,9910,10373,6774,0.0,4991,8807,9937,5563
29,0.0,5543,9929,10392,6784,0.0,4971,8787,9917,5563
28,0.0,5562,9929,10392,6803,0.0,4971,8768,9898,5554
27,0.0,5571,9939,10411,6803,0.0,4962,8749,9888,5544
26,0.0,5590,9939,10402,6813,0.0,4952,8729,9879,5535
25,0.0,5590,9948,10421,6823,0.0,4952,8710,9859,5525
24,0.0,5600,9958,10421,6832,0.0,4952,8700,9850,5525
23,0.0,5628,9958,10421,6842,0.0,4943,8681,9830,5516
22,0.0,5638,9967,10431,6852,0.0,4943,8671,9820,5516
21,0.0,5647,9967,10440,6852,0.0,4933,8652,9811,5506
20,0.0,5657,9967,10440,6852,0.0,4933,8642,9801,5506
19,0.0,5667,9967,10450,6861,0.0,4924,8632,9791,5506
18,0.0,5686,9967,10460,6861,0.0,4924,8613,9782,5506
17,0.0,5695,9977,10460,6861,0.0,4914,8603,9782,5506
16,0.0,5695,9967,10460,6871,0.0,4914,8603,9762,5506
15,0.0,5705,9977,10479,6871,0.0,4904,8594,9743,5497
14,0.0,5724,9967,10488,6871,0.0,4895,8584,9743,5506
13,0.0,5733,9967,10488,6861,0.0,4895,8584,9733,5497
12,0.0,5733,9967,10488,6861,0.0,4895,8584,9733,5506
11,0.0,5743,9958,10498,6861,0.0,4895,8584,9723,5506
10,0.0,5743,9958,10498,6861,0.0,4885,8584,9723,5506
9,0.0,5733,9958,10498,6861,0.0,4895,8584,9714,5506
8,0.0,5733,9958,10517,6861,0.0,4885,8584,9714,5497
7,0.0,5733,9958,10498,6852,0.0,4876,8594,9694,5497
6,0.0,5724,9948,10508,6842,0.0,4876,8603,9704,5506
5,0.0,5724,9948,10546,6823,0.0,4866,8603,9704,5506
4,0.0,5705,9948,10556,6813,0.0,4857,8603,9694,5516
3,0.0,5695,9948,10565,6794,0.0,4857,8623,9694,5525
2,0.0,5686,9948,10556,6784,0.0,4857,8632,9704,5525
1,0.0,5686,9948,10575,6774,0.0,4847,8642,9694,5544
0,0.0,5657,9948,10585,6755,0.0,4847,8652,9704,5554
199,0.0,5647,9948,10565,6745,0.0,4847,8671,9723,5554
198,0.0,5647,9939,10575,6716,0.0,4847,8691,9733,5554
197,0.0,5628,9939,10575,6697,0.0,4847,8710,9733,5573
196,0.0,5609,9939,10575,6677,0.0,4847,8729,9733,5582
195,0.0,5590,9920,10556,6668,0.0,4837,8749,9743,5591
194,0.0,5581,9901,10546,6648,0.0,4828,8768,9762,5601
193,0.0,5562,9891,10556,6619,0.0,4828,8787,9791,5611
192,0.0,5552,9882,10585,6600,0.0,4828,8816,9791,5620
191,0.0,5533,9863,10556,6590,0.0,4828,8846,9811,5649
190,0.0,5523,9834,10565,6571,0.0,4828,8865,9820,5649
189,0.0,5504,9825,10537,6552,0.0,4818,8894,9850,5659
188,0.0,5485,9796,10546,6522,0.0,4828,8923,9850,5678
187,0.0,5475,9787,10537,6493,0.0,4828,8942,9869,5697
186,0.0,5447,9758,10527,6474,0.0,4828,8981,9888,5716
185,0.0,5437,9739,10527,6455,0.0,4828,8991,9917,5726
184,0.0,5427,9720,10527,6416,0.0,4828,9020,9927,5755
183,0.0,5418,9701,10527,6397,0.0,4828,9049,9937,5764
182,0.0,5389,9673,10527,6368,0.0,4837,9068,9966,5783
181,0.0,5379,9663,10517,6338,0.0,4837,9088,9985,5793
180,0.0,5370,9635,10537,6319,0.0,4847,9117,9995,5822
179,0.0,5360,9616,10517,6309,0.0,4857,9146,10024,5822
178,0.0,5341,9597,10508,6280,0.0,4866,9155,10044,5850
177,0.0,5322,9578,10508,6251,0.0,4885,9175,10053,5870
